,NPS
63308,0
13969,1
76000,0
67248,0
29211,0
56790,0
83714,0
39504,0
57905,0
73779,0
43749,0
57319,0
88451,0
17305,0
85372,1
10428,0
79696,0
7489,0
7683,0
53614,0
17269,0
4799,1
79751,0
62639,0
38541,1
51441,0
57013,0
79397,0
25828,0
61608,1
38547,0
66022,0
27011,0
15797,0
5715,0
75040,0
60974,0
31531,1
42446,0
29916,0
63245,0
38750,0
48877,0
23895,0
80445,0
67450,1
45738,0
60243,0
16350,0
13933,0
26544,0
36631,0
18974,0
40209,0
20228,0
53613,0
74870,0
58896,0
28301,0
67289,1
67463,1
75570,0
52671,0
13866,0
18516,0
73871,0
83520,0
51806,0
29540,0
3953,0
25266,0
69465,0
42979,0
33313,0
31388,0
76097,0
55212,0
6065,0
78200,0
87726,0
67797,0
37330,0
65806,0
46650,0
11124,0
81229,0
44746,0
21357,0
43817,0
29838,0
57211,0
79387,1
48102,0
80887,0
77935,0
82315,0
59303,0
55820,1
43667,0
37764,0
14518,1
53304,0
64485,0
60418,0
75011,0
38784,1
11301,0
51479,0
4497,0
39787,0
72311,0
82614,0
16626,0
52752,0
62019,0
71902,0
56455,0
11538,1
36617,0
62271,0
69680,0
81291,0
69705,0
45696,0
61726,0
68842,0
36454,0
66692,0
52770,0
58259,1
53667,1
1752,1
83143,0
15839,0
73651,0
74941,1
21995,0
63921,0
88519,0
19739,0
77940,0
16099,1
85429,0
54133,1
21600,1
30005,0
49421,0
12874,0
39105,0
13333,0
73955,0
10704,0
22835,0
7386,1
3275,0
1986,0
25176,1
24380,0
37573,0
78697,0
62379,0
15376,0
73266,0
9667,1
87840,0
54667,0
55125,0
62730,0
32013,0
7189,0
40154,0
27195,0
59522,0
42723,1
13000,0
13912,0
81387,1
42424,1
87907,0
48849,0
21919,0
58771,0
44054,0
9034,0
60363,0
50320,0
16949,0
53393,0
68840,0
67729,0
84899,0
84059,0
7121,1
6631,1
74965,0
73827,0
34437,0
74860,0
41460,0
31813,0
48711,0
80081,0
26796,0
80675,1
36072,0
37598,0
32598,0
77197,1
4724,0
11226,0
37737,0
31952,0
35784,0
22238,0
1349,1
59193,0
46536,0
46143,0
2324,0
28471,0
47000,0
8359,0
54693,0
40518,1
41855,0
15606,0
15536,0
74491,0
28953,1
70167,0
27830,1
418,0
53711,0
38934,0
23991,0
33032,1
21672,0
42668,1
51924,0
71515,0
11995,1
12211,0
25937,0
56311,0
39744,0
53696,0
31015,0
76022,0
58795,0
51779,0
14297,0
79740,1
76392,0
84249,1
59050,0
35633,0
64337,0
11611,1
42101,0
7889,1
44235,0
39351,0
56288,0
81163,1
21061,0
17715,0
11207,0
49266,0
79620,1
43835,0
63065,0
67347,0
62345,0
85447,0
82807,0
42205,0
83127,0
53529,0
55630,0
11150,1
76887,0
85622,0
698,0
18131,0
65229,1
19900,1
3656,0
46338,1
35663,0
54088,0
49040,0
86578,1
18483,0
66660,0
7302,1
34801,1
42584,0
27563,1
57349,0
25293,1
67591,0
45553,1
73452,0
53481,0
19393,0
87250,0
6194,0
55502,0
17691,0
66898,1
45623,0
54291,0
85288,0
65543,0
76911,0
83759,0
48657,0
54581,0
8457,0
1794,0
13444,0
1797,1
55282,0
13766,0
79921,0
4891,0
47313,0
65032,0
63679,1
50880,0
39639,0
25618,0
75056,0
54317,0
45686,0
26588,0
84256,0
63970,0
38098,1
81138,0
38275,0
16291,1
62088,0
61847,0
43379,0
20327,1
79096,0
48446,0
58570,0
49324,1
10093,0
32208,0
65293,0
64334,0
9881,0
53165,1
88392,0
22682,1
78562,0
73457,0
18013,0
36563,0
19454,0
50649,0
69110,0
9832,0
8223,0
43289,0
74295,0
70213,0
77790,0
1625,0
43066,0
74986,0
18475,0
25461,0
61984,0
14252,0
77610,0
67304,0
16074,0
87174,1
81096,0
30838,0
60940,1
76579,0
65674,0
4145,0
507,0
51771,0
52708,0
63622,0
68593,0
39039,0
51665,0
34422,0
23478,0
37800,0
40140,0
24268,1
59601,1
27191,0
75582,0
83623,0
9920,0
8040,1
14178,0
21354,0
20024,0
76690,0
76440,0
5021,0
40584,0
25006,0
76891,0
67221,0
77495,0
60069,0
60742,0
32992,0
26594,0
58862,0
48154,1
75524,0
8809,0
36357,0
37537,0
37836,0
18042,0
38194,0
35835,0
41305,0
46616,0
60818,0
12805,1
44975,0
51937,0
36348,0
13693,0
25920,0
76741,0
74256,0
10267,0
44721,0
59673,0
68471,0
63707,0
31703,0
35598,0
25140,0
57792,0
49773,0
49630,1
79,0
49668,1
52045,0
12656,0
62091,0
85085,0
83239,0
34463,1
8993,1
7592,0
23151,0
24258,0
65857,0
16727,0
84239,0
35345,0
1750,0
59153,0
58759,0
62056,1
57055,0
80721,0
20788,0
57773,0
57501,0
11752,0
12603,1
25502,0
82099,0
64373,0
78395,0
77449,0
74368,0
74928,0
49493,0
42282,0
39839,0
41110,0
72014,0
36682,0
85110,0
38797,1
1621,1
73799,0
72399,0
66295,1
23925,0
40931,1
71551,0
59853,0
68930,0
21444,0
61125,0
25004,0
28020,0
53253,0
77445,0
43353,0
39532,0
57406,0
70867,0
26160,0
78560,0
27093,0
6028,0
10,1
34090,0
71231,0
14684,0
35020,0
51850,0
52161,0
43338,0
878,1
42814,0
29017,0
39402,1
26635,0
1884,0
77480,0
19819,1
81293,0
5824,0
37366,0
43972,0
64184,0
32639,0
3323,0
54361,1
64775,0
17231,0
17400,0
21694,0
1755,0
75789,1
55031,0
85752,0
67859,0
79604,0
25612,1
79786,0
84743,1
59654,0
37317,0
63496,0
60473,0
41967,0
52703,0
2787,0
30023,0
39169,0
3314,1
70384,0
49769,0
29004,0
87141,0
80684,0
85627,1
13920,0
10522,0
12068,0
77991,0
26809,0
59802,0
59810,0
85322,0
70189,0
37106,0
37771,0
18110,0
73693,0
25370,0
75806,0
49533,0
51143,0
24025,0
30485,0
86816,0
1189,0
4686,0
13676,1
50226,0
65259,1
45412,0
42133,1
80395,0
10365,1
76754,0
25372,1
50690,0
10274,0
77709,0
16114,1
26137,0
77818,0
75322,0
72024,0
1076,0
55812,0
32935,0
69261,1
4573,0
60766,0
13754,1
32135,0
40337,1
62385,0
77527,0
84763,0
61411,0
2804,0
29445,0
81409,0
53184,0
84551,0
85223,0
15470,0
72781,0
20568,0
28385,0
3265,1
29453,1
20721,0
22850,0
86609,0
13753,1
60365,0
54256,0
37029,0
52738,1
60469,0
74877,0
35927,1
9546,1
64173,0
57216,0
51573,0
28596,0
84557,0
28559,0
38635,0
79615,0
65675,0
48752,0
69368,0
84651,0
18112,0
56217,0
4102,0
69367,0
87388,0
52664,0
41921,0
14139,0
10341,0
32755,0
22900,1
52169,0
42729,0
80283,0
80600,0
24901,0
35267,0
71273,0
50237,0
60471,1
3284,1
59096,0
70589,0
56197,0
52806,0
10268,0
10898,0
9910,0
15570,1
81817,0
85227,0
82564,0
17104,0
78078,0
62222,0
10426,0
58123,0
33190,0
19284,0
51341,0
23157,0
28319,0
82909,0
56205,0
53294,0
77195,1
39381,0
38933,0
36793,0
5297,1
53992,0
15861,0
77518,0
40004,0
37162,0
71453,0
3336,0
83111,0
56578,1
35282,0
34212,0
69573,0
45740,0
11257,0
74871,0
81971,0
62487,0
33860,0
3651,0
2311,0
38517,0
32317,0
38856,0
21605,1
38466,1
35758,0
24779,1
7734,1
52837,0
9791,0
19714,1
32853,0
37211,0
29786,0
26347,0
78145,0
81740,0
7808,0
6270,0
81659,0
43224,1
54815,1
65724,0
46525,0
14643,0
37707,1
12963,0
86310,0
73864,0
43916,0
42343,0
86995,0
23107,0
76718,0
27339,0
54771,0
41057,0
77271,0
62397,0
21006,0
47076,0
76983,0
33668,0
85432,0
368,0
14837,1
36592,1
84366,0
84402,0
60276,0
85466,1
26867,0
70218,0
75838,1
15588,0
62043,0
68508,0
9666,1
78261,0
19648,0
68577,0
79991,0
49639,0
15708,0
74802,0
72923,0
27454,0
42639,0
56498,0
71112,1
3553,0
79974,0
79755,0
77791,0
44506,0
5915,1
80781,0
24298,0
3337,1
48675,0
799,0
82643,0
70533,0
60101,0
79811,0
23374,0
80046,1
84337,1
84379,0
23723,0
78086,0
15753,0
65834,0
46491,0
84919,0
12438,0
29708,0
24033,0
77157,0
53504,0
65474,0
28323,0
73499,0
28419,1
22933,0
4413,0
30213,0
31623,0
1234,0
26653,0
55401,0
24983,0
68464,0
25441,0
75380,0
22293,1
59330,0
21016,0
66162,0
61017,0
59813,0
56809,0
55765,0
81056,0
45490,1
49701,0
70149,0
117,0
3568,1
65407,0
25285,0
1267,0
64510,0
88265,0
35374,0
41167,1
81748,1
10343,0
60587,0
52534,0
37402,0
27772,0
79356,0
87503,0
51359,0
49623,0
51151,0
29926,0
79245,0
77621,0
22166,0
5525,1
29568,0
46967,0
62937,0
69628,0
40856,0
65507,0
63705,0
50778,0
72158,0
10309,0
58179,0
12270,1
47581,1
41283,0
30340,0
11638,0
78204,0
42819,0
23768,0
29422,0
37730,0
27400,0
72780,0
20917,0
67303,0
9348,0
73286,0
41860,0
23855,0
26863,0
77560,0
48430,0
42572,0
81437,0
32361,0
63285,0
16167,0
69335,0
45307,0
74034,0
36041,0
20999,0
51632,0
16758,0
73597,0
6334,0
73045,0
8264,0
38918,1
62831,1
46571,1
57440,0
31111,0
4780,0
86762,1
27602,0
9164,0
26210,0
83862,0
8177,0
1387,0
34625,0
4509,0
23686,0
49238,0
49880,0
6561,0
53451,0
1870,0
79133,1
40453,0
66365,0
65796,0
66700,0
62601,0
7152,1
51304,0
56821,0
18884,0
13416,0
8146,1
69563,0
79161,0
58848,0
34778,0
33337,0
8398,0
24279,0
74002,0
65226,0
16273,0
49844,0
1772,1
40468,0
1720,0
74889,0
67442,0
57234,0
33948,0
13125,0
9175,0
84323,1
54685,0
55269,0
10387,1
70476,0
36726,1
61763,1
63321,0
43697,0
11823,0
78821,0
26879,0
35815,0
82041,0
6716,0
47360,1
19664,0
40100,0
9685,0
17635,0
79853,0
83443,0
72972,0
40791,0
14169,0
60183,0
77825,1
52536,1
74863,1
26200,0
10705,0
19437,0
62310,0
75623,0
48186,0
12043,0
60446,0
4674,1
31397,0
32838,0
28283,0
22411,1
52868,0
59485,0
77489,0
7151,0
51489,0
85759,0
7533,1
21784,0
20628,0
15747,0
19493,0
11902,0
74184,0
22239,0
29094,0
11935,1
43852,0
16206,0
80485,0
4689,0
10946,1
82904,0
54120,0
28520,0
33784,0
53726,0
74973,0
61643,1
3985,0
7159,0
17622,0
52096,0
49328,1
45504,1
54968,0
56705,0
22817,0
27684,0
51596,1
63384,0
85987,0
48780,1
52778,0
4566,0
17940,0
73269,0
35373,1
79487,1
87434,0
40299,0
78280,1
49215,0
14090,0
65769,0
86982,0
50702,0
23267,0
27507,1
41896,0
48328,0
42849,1
5691,0
63398,0
43764,0
64016,0
53002,0
7311,1
51738,1
79527,0
9411,0
27780,0
62737,0
11096,0
85538,0
32530,0
16179,1
49470,0
67186,1
7158,0
6201,0
42228,0
8410,0
58893,0
1487,1
85146,1
32596,0
9964,0
82700,0
46627,0
45458,0
67526,0
41574,0
7672,0
9785,1
52052,0
85779,0
31115,1
62166,0
36491,0
41118,0
51896,0
48053,0
45168,0
53469,0
150,0
11533,0
68492,0
42823,0
65055,0
16526,0
69786,0
5128,0
45437,0
19080,0
6418,0
19105,0
52989,0
18189,0
14967,0
66089,0
48718,0
74678,0
56159,0
24108,0
76833,0
58499,0
18637,1
66573,0
67409,0
56879,0
31357,0
61888,0
32271,0
79067,0
45183,0
43465,0
75597,0
19300,0
55102,0
7488,0
44196,0
72432,0
4325,1
36077,0
18832,0
76558,0
48303,0
81930,0
17100,1
9496,0
77401,1
29474,0
50961,0
30265,0
2320,0
47378,0
37087,0
1266,0
24955,0
43453,0
29316,1
67705,0
84346,0
53644,1
21342,0
61328,0
21189,0
75277,0
54970,1
72118,0
29852,0
3858,0
20379,0
50247,0
43848,0
57794,0
356,0
50013,0
12779,1
16631,0
82951,0
10766,0
27298,0
25904,0
7353,0
14965,1
72738,0
47429,1
1660,0
87412,1
58717,0
20305,0
11980,0
7249,0
9722,0
59634,0
50407,0
34217,0
26579,0
17965,0
68209,0
46026,0
83477,0
9839,1
53052,0
66374,0
35972,0
69503,0
31048,0
50530,0
48878,0
33681,0
78776,0
76270,0
29671,0
54274,0
46422,1
18885,1
76973,0
59067,0
37933,0
85895,0
22755,0
24624,1
37440,0
46441,0
66341,1
50975,0
51177,1
44475,0
77732,0
70382,1
16055,0
2948,0
63468,0
58235,0
30071,0
50225,1
46448,0
72674,0
25065,0
9752,0
81164,0
77915,0
4665,0
66614,0
2686,0
19175,0
40930,0
66589,0
66993,0
42964,0
61464,0
42940,1
59979,0
38656,0
78165,0
16184,1
69044,1
35477,0
44642,0
4582,0
75101,0
49888,0
75050,0
60804,1
36285,0
75319,0
80376,0
52207,0
58394,0
50404,0
51997,0
39559,0
35910,0
3406,0
45709,0
8366,0
47421,0
48226,0
63027,0
19721,1
72740,0
22824,1
67732,0
10133,0
19916,0
21979,0
69078,0
13140,1
14562,0
60741,0
45331,0
20898,0
34712,0
78658,0
44938,0
24762,0
79234,0
20700,0
20551,0
9846,0
45047,0
16202,1
7485,1
25338,0
47959,0
81932,0
45695,0
20586,0
8385,0
86991,0
27169,1
9488,0
44574,0
78699,1
87004,0
17643,1
25205,0
36265,0
28196,0
43116,0
16794,0
1629,0
14998,1
66174,0
40846,0
66481,0
80248,0
16508,0
23641,0
88655,0
33837,0
69092,0
78196,0
83765,0
16340,0
57222,1
37909,0
20175,0
53364,0
39735,0
9715,0
36159,0
40710,0
81422,0
60993,0
5800,0
48092,0
49704,0
21853,0
21047,0
67214,0
26393,0
33465,1
58201,1
59168,1
88183,0
666,0
87268,0
25746,0
60838,0
25614,0
57916,0
49079,0
36893,0
29327,0
39,0
62553,0
70215,0
79863,0
37815,1
50681,0
29624,0
33102,0
5365,0
86402,0
26519,0
8452,1
83314,0
88020,1
55539,0
87731,0
83976,0
24524,0
59508,0
39578,0
47645,0
23608,0
49311,0
67829,0
69708,0
86586,0
27008,0
87198,0
78014,0
4299,0
20149,0
71316,0
40460,0
27198,0
8662,0
32882,0
64730,0
46455,0
35311,0
79920,0
70403,0
85867,0
39526,0
66197,1
23882,0
13590,1
5618,1
10136,0
3522,0
74819,0
20995,0
5407,0
10816,0
42024,1
76726,0
46301,0
16298,0
71351,0
9919,0
55227,0
53108,0
6874,0
85266,0
30727,0
80071,0
4475,0
64968,0
58666,0
83316,0
84620,0
51503,1
46692,1
26191,1
65749,0
36493,0
69489,0
78710,0
41778,1
20877,1
69414,1
3011,0
86068,0
18923,0
6351,0
75295,0
54533,1
5469,0
42889,0
53132,0
86658,0
39552,0
47868,0
39619,0
82513,1
8666,0
50037,0
24564,0
31625,1
86674,0
84389,0
8412,0
10525,0
12679,0
538,0
10175,0
50539,0
33775,1
59088,0
29869,0
22104,0
75905,0
85368,0
45094,0
3255,1
54530,0
16853,0
33488,0
45712,0
29897,0
53816,0
63473,0
1712,0
40529,0
51659,0
74147,0
79550,0
38318,0
47341,0
47898,0
79344,1
72411,0
36665,0
846,0
24756,0
13739,0
60277,0
26675,0
10263,0
59501,0
47876,1
18455,0
25781,0
2142,0
2079,1
26171,0
84391,0
58125,1
9811,1
60603,0
10926,0
39165,0
64054,0
38702,0
1932,0
18142,0
4558,0
11173,0
13405,0
80313,0
86868,0
66886,0
71619,0
80634,0
13849,0
28152,0
32986,0
84561,0
25861,0
33967,0
43520,1
7577,0
24499,0
63946,1
64181,0
85208,0
64082,0
20104,0
45196,0
56472,0
50232,0
75225,0
57784,0
86044,0
74513,0
86185,0
68854,0
813,0
54437,0
20951,0
7942,1
21304,0
31011,0
76369,0
68427,0
40628,0
50734,0
27998,0
34112,0
15412,0
63104,0
67134,0
74430,0
36137,0
16300,0
26084,0
28921,0
34426,0
1097,0
54409,0
66706,0
30097,0
75499,0
88689,0
65436,0
52410,0
31199,0
46824,0
54858,0
3442,0
60295,0
49582,0
36991,0
55686,0
21658,0
29159,1
66477,0
72668,0
27059,0
49265,0
17140,0
73549,0
46018,0
11623,0
14308,0
67194,0
44119,0
1449,0
23178,0
44302,0
940,0
66398,0
68487,0
25706,0
28606,0
42768,0
10505,0
8334,0
44597,1
11699,1
60080,0
45161,0
48052,0
73145,1
48806,0
68095,0
33490,0
70877,0
7199,1
26463,0
24327,0
40539,0
86147,0
18913,0
66831,1
23231,0
7324,0
75702,0
61301,0
33894,0
42708,0
8285,0
3312,0
66277,0
34738,1
82852,0
16945,0
70346,1
88148,0
30448,0
43251,1
11599,0
29298,0
44078,0
7854,0
5108,1
63207,0
54919,0
56091,0
44188,0
52313,1
26104,0
3611,0
76031,0
46905,0
60275,1
78048,0
2761,0
50692,0
27724,0
70424,0
58812,0
39615,1
62147,0
56243,0
77310,0
84562,0
85359,1
67147,0
22765,1
12202,0
64572,1
77012,0
13404,0
56932,0
64413,0
83945,0
43420,0
10119,0
56859,1
50657,0
6399,0
72868,0
17757,0
14427,0
43401,0
62776,0
17830,0
39501,0
31990,0
16331,0
16618,0
48371,0
32679,0
74464,1
19090,0
65133,0
52037,0
33698,0
82553,0
53661,0
78032,0
45618,1
36087,0
55511,1
2102,0
31097,1
80348,0
69603,0
18079,0
47478,0
62180,1
22342,0
26804,0
65977,0
16965,0
11649,0
53003,0
14738,1
71993,0
35844,0
34001,0
4585,0
49961,0
2444,0
57772,0
72053,0
55474,1
75835,0
57870,0
71314,0
39271,0
58968,0
57642,0
21528,0
35560,0
39594,0
18615,0
70789,0
16621,0
37731,0
74164,0
58853,0
77050,0
23816,0
43540,0
29990,0
78296,0
124,1
78481,0
22776,0
43850,0
41663,0
58308,0
77238,0
64401,0
78264,0
63373,1
35690,1
74442,0
23128,0
30801,0
51908,0
50442,0
33088,0
36035,1
48354,0
38748,0
36450,0
60833,0
44782,0
20287,1
80241,0
55659,0
29644,0
76956,0
88465,0
10976,1
8140,0
68912,0
71867,0
30938,0
32640,0
1172,0
1164,0
78151,0
74524,0
78633,0
10577,0
56841,0
6620,0
523,1
63688,1
1224,0
71932,1
22028,0
87229,0
29769,0
76617,0
46228,0
73264,1
77014,0
58859,0
27071,0
47531,0
53315,0
24269,0
58032,0
46835,0
33044,0
59343,0
22830,0
2712,0
18542,0
85095,0
30550,0
54683,0
3769,0
45645,0
21486,0
64565,0
47020,0
3458,0
2472,0
84261,0
7067,0
65142,0
34773,0
6905,0
33109,0
37975,0
83706,0
28587,0
34588,0
50552,0
45914,0
16102,0
82469,0
76996,0
84807,0
29373,0
71212,0
54384,1
64061,1
49234,0
71939,0
32741,1
66937,0
75633,1
70187,0
7462,0
33959,0
67991,1
76459,0
24039,0
22531,1
33453,0
73687,0
70584,0
11996,0
968,0
60747,0
85115,0
56474,0
16323,0
5940,1
12026,1
24519,0
15926,0
31761,0
55752,1
22491,0
51876,0
10754,1
1639,1
73035,0
74845,0
16420,1
16233,0
70717,0
81819,0
41689,0
25109,0
83196,0
8876,0
44683,0
42763,1
56369,0
23574,0
34250,0
9534,0
19360,0
29038,0
73454,0
9617,0
52198,0
16756,0
25666,0
60075,0
9131,0
49669,0
55728,0
76340,0
18862,0
9285,0
36448,0
85919,0
27818,0
8810,0
87570,0
8688,0
13939,0
82461,0
48687,0
17374,0
76456,0
72120,0
82370,0
27603,1
25471,0
25097,0
69100,0
15964,0
59315,0
72048,0
46468,0
68253,0
52624,0
55411,0
3813,0
8390,0
33963,1
86283,0
30928,1
61495,0
46912,0
49109,0
39625,0
33466,1
57809,0
8703,0
12224,0
37377,0
83721,0
66305,0
42522,1
69032,1
51190,0
76874,0
77924,0
87894,0
55366,0
40700,0
34995,0
16968,0
78847,0
5389,0
77322,0
26837,1
13372,0
65454,0
77399,0
43610,0
10390,0
7736,0
1905,0
69772,0
25187,0
49132,1
49443,1
23629,0
24846,0
11328,1
7890,0
55338,1
71773,0
30299,0
40239,1
84313,0
58155,0
86425,0
58256,0
80265,0
53781,0
7566,0
2447,0
63960,0
19613,0
70719,0
16312,0
46457,0
78127,0
8681,0
21032,0
86297,1
19332,0
69005,0
45064,0
18585,0
2939,1
37054,0
86863,0
3970,1
11689,0
78545,0
12977,0
39334,1
7253,0
71945,1
74477,0
26000,0
84453,0
63709,0
81796,1
46833,0
66384,0
71009,0
61109,0
27192,0
16282,0
86368,0
2406,0
34498,0
39533,0
72822,0
7477,1
33629,0
69443,0
20172,0
70231,0
35893,0
44100,0
65157,0
11211,0
16781,0
40553,0
20432,0
87931,0
23981,0
50775,1
23839,0
50197,0
87476,0
20841,0
87629,1
48388,0
56281,0
37215,0
9873,0
78006,1
35248,0
27497,0
17330,0
88620,0
79858,0
82985,0
72756,0
5296,0
23077,0
26444,0
80910,0
81613,0
17634,0
42305,0
85104,0
53488,0
56413,0
42084,0
62545,0
49326,0
29084,1
29402,0
9208,0
29140,0
49598,0
79347,0
88624,0
74940,0
40602,0
9113,0
26940,1
73056,0
24536,0
8576,0
82626,0
61491,0
11482,0
23457,0
9737,0
72145,0
56655,0
4636,0
45848,0
70170,0
35015,0
70300,0
22371,1
41887,0
78925,0
29778,0
53357,0
76282,0
59579,0
3882,0
84661,0
85113,0
42320,0
16192,1
42267,1
3925,0
52024,0
78593,0
54505,0
86518,0
83140,1
33128,0
44136,0
7202,0
75839,0
62514,0
53679,0
37856,1
50332,0
9797,0
23455,1
12456,0
37120,0
35798,0
31412,0
66608,0
88390,0
1251,0
28353,0
5887,0
3480,0
30729,1
76639,0
71345,0
45213,0
68325,0
25923,0
22619,0
5033,0
63405,0
27393,0
83565,0
1781,0
82069,0
22689,0
51688,0
87237,0
35098,0
85896,1
58004,1
11889,0
24453,0
8345,1
8247,0
55634,0
2789,1
4245,0
74214,0
66064,0
72388,0
24353,0
22079,0
2571,0
83263,0
41899,0
22951,0
65033,0
40551,0
78762,0
13777,1
34697,0
58154,0
69591,0
38047,0
30522,0
32628,0
15114,0
3587,0
38974,0
14836,0
69390,0
35714,0
53506,0
39128,0
32157,0
32123,0
40596,0
31080,0
84074,0
22109,0
81553,0
13956,1
24786,0
38553,0
79082,1
57859,0
37894,0
23349,1
48225,0
46676,0
83490,0
63682,0
28664,0
38343,0
41649,1
30641,0
47279,1
29988,0
31839,0
47499,0
31651,0
62298,0
80905,0
7981,1
5750,1
13891,0
64592,1
54313,1
5346,0
50987,0
80818,0
49315,0
59828,0
77379,1
37943,0
76101,0
45641,0
45303,0
44018,0
61141,1
79947,0
6438,0
1048,0
50048,0
59643,0
9862,0
75155,1
55978,0
2922,0
84504,0
38011,1
64398,1
63430,0
85006,0
7437,0
6699,0
63557,0
66584,0
3913,0
49418,0
82200,0
73400,0
69288,1
63859,0
81070,0
67982,0
75567,0
55730,0
61299,0
20485,1
38916,1
56008,0
76339,0
34305,1
10869,0
43601,0
31918,0
10849,0
21457,0
3873,0
4105,0
82533,0
71738,0
15036,0
59030,0
85795,0
46332,1
26956,0
45675,1
84955,0
67689,0
58212,0
77191,0
34275,0
9240,0
26913,0
44281,0
43194,0
64617,0
6375,0
25593,0
66408,1
12759,0
51033,0
71367,0
12862,0
65780,0
47556,0
57671,0
12064,0
76361,0
64628,0
88225,0
9991,0
6474,0
17904,1
86468,0
75712,0
45468,0
8194,0
32847,0
6843,0
10598,0
53766,0
71650,0
73118,1
55624,1
45091,0
87175,0
73560,0
66882,0
44781,1
84577,0
73994,0
45250,0
8772,0
5244,0
35955,0
88282,1
22862,0
1012,0
56394,0
80575,1
42468,0
66062,1
67057,1
56898,0
42812,0
19280,0
74080,0
64308,0
26737,1
78614,0
19970,1
125,0
25876,0
5982,0
50606,0
84741,0
38355,0
30995,1
70321,0
86353,0
63114,0
65582,0
63967,0
28176,0
25169,0
21090,0
9418,0
57201,0
24658,0
87504,1
21878,0
23738,0
66229,0
48314,0
27500,0
16976,0
49703,1
73804,0
72950,0
15983,0
64328,0
29205,0
73003,0
10834,0
23524,0
64073,0
27056,0
13391,0
9317,0
78399,0
56612,0
51162,0
61990,0
46118,0
4476,0
4403,0
32267,0
25326,0
11457,0
82747,1
60523,1
72268,0
47450,0
3857,0
70181,0
62338,0
47964,0
87179,0
19980,0
70358,1
25735,0
17398,0
48721,0
39235,0
63863,0
61078,0
34336,0
67970,0
7573,0
59620,0
72281,0
59032,0
25783,1
57746,0
27037,0
77490,0
6347,1
25028,0
14850,0
62635,0
64816,0
27456,0
31664,0
32823,0
44215,1
87457,0
21325,0
49203,0
49587,0
75860,0
25813,1
58751,0
86745,0
27686,0
83171,0
73912,0
81828,0
76264,0
49451,0
18901,0
7949,0
3054,0
17235,0
77176,0
33060,0
35976,1
30494,0
61269,0
46658,0
17758,0
67605,0
23501,0
75551,0
608,0
34996,0
17494,0
88310,1
7445,1
38819,0
26231,0
76332,1
10810,0
73732,0
52618,0
77078,0
59541,0
66770,0
33345,0
17782,0
50788,0
69684,0
69855,0
46328,0
28103,1
66530,0
41321,0
55070,1
80500,0
20078,0
15276,0
41240,0
79124,0
76526,0
45653,0
35573,0
18369,0
87410,0
58938,0
25384,0
73869,0
8567,1
42513,1
52820,1
32144,0
46309,0
49458,0
84560,0
7598,0
19753,0
63581,0
30227,0
6479,0
7907,0
76168,1
29846,0
8013,0
71024,0
32874,0
24705,0
54163,0
2695,0
57014,0
40408,0
2955,1
73103,0
37614,0
52503,0
44839,0
15893,1
60799,0
40062,0
18729,0
42360,0
86391,0
20629,0
11683,0
58214,0
43104,0
78638,0
23091,0
65167,0
68505,0
8977,0
10510,0
70084,0
29142,0
44860,0
38471,0
2249,1
33702,0
5317,0
11401,1
15326,0
3747,0
7438,0
57057,0
15487,0
63935,0
11146,1
58448,0
9440,0
14734,0
40192,0
40761,0
67506,0
49007,0
74579,0
62441,0
14273,1
55505,0
86725,0
44464,1
43309,1
82845,1
45272,0
4752,0
50298,0
84405,0
81800,0
64405,0
36914,1
23561,0
9672,0
14406,0
24339,0
81732,1
14390,0
34717,1
19087,0
21666,0
51169,0
86523,0
52692,0
27299,0
23249,1
57416,1
30027,0
29864,0
22556,0
77514,0
67267,0
82013,0
29942,0
81026,1
36885,0
78529,0
18243,1
76890,0
19832,0
60146,0
83956,1
18025,0
43729,0
28766,0
16964,0
64072,0
9634,0
56073,0
3774,0
62940,0
71041,0
14106,0
49874,0
15390,0
73290,1
967,0
88165,1
29187,0
50706,0
70110,0
56658,1
19988,0
36404,0
43602,0
55493,0
8129,0
50386,0
19428,0
3086,0
85583,0
42067,0
42444,0
66150,0
12061,1
31873,1
17151,0
27044,1
66693,0
3158,0
34720,0
3020,0
74384,1
46087,0
45593,0
4572,0
37663,0
7632,0
68291,0
16524,1
53051,0
2010,0
43615,0
29770,0
73586,0
47956,0
64035,0
41356,1
35460,0
28247,0
55018,0
51509,0
77488,1
27340,0
75883,0
24859,1
88459,0
65580,0
21270,0
52621,1
75213,0
36593,0
34671,0
68065,0
55773,1
58246,1
37328,0
56515,0
12083,0
77595,0
78182,1
20807,0
53827,0
13284,0
44077,0
47763,0
29110,0
85101,0
55959,1
84052,0
36262,0
68394,0
82171,0
83804,0
29395,0
78825,0
80233,0
62239,1
38854,0
31453,0
51694,0
61487,0
62363,0
63981,0
59848,0
50274,0
76708,0
43999,0
29872,0
46013,0
11953,0
8593,1
54825,0
36086,0
81095,0
54832,0
84507,0
21086,0
11461,0
8927,0
58533,0
69992,0
58527,0
26763,0
44335,1
26122,0
325,0
5905,1
60554,1
36872,0
22771,0
74549,0
207,0
49823,0
20117,0
46160,0
45102,0
81091,1
87062,0
40378,0
33856,0
25050,0
74053,0
79855,0
53645,1
32379,0
60840,0
74604,0
39709,0
68163,1
46166,0
62952,0
73557,0
23597,0
53912,0
964,0
47479,1
78803,0
81017,1
39541,0
48462,0
67654,0
47028,0
3692,0
49968,0
27304,0
54529,1
14531,0
